Date,Species,Abundance,Panel,DominantSpecies,HealthyAverage,HealthyMax
4/3/12,Clostridiales_bacterium_1_7_47FAA,0.004,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_asparagiforme,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_bartlettii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_bolteae,0.014,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_citroniae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_hathewayi,0.015,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_innocuum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_leptum,0.028,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_nexile,0.02,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_scindens,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_sp_L2_50,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Clostridium_symbiosum,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Collinsella_aerofaciens,0.259,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Coprobacillus_sp_29_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Coprobacter_fastidiosus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Coprococcus_catus,0.045,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Coprococcus_comes,0.359,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Coprococcus_sp_ART55_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Desulfovibrio_desulfuricans,0.004,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Desulfovibrio_piger,0.019,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Dialister_invisus,9.761,Xin Fang MetaphlAN 2 Metagenomics,,2.16144117647059,27.0459
4/3/12,Dialister_succinatiphilus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Dorea_formicigenerans,0.224,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Dorea_longicatena,1.429,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eggerthella_lenta,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eggerthella_unclassified,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eikenella_corrodens,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Enterobacter_cloacae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Enterobacteria_phage_HK97,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Enterobacteriaceae_bacterium_9_2_54FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Enterococcus_faecium,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Erysipelotrichaceae_bacterium_21_3,0.016,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Erysipelotrichaceae_bacterium_2_2_44A,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Erysipelotrichaceae_bacterium_6_1_45,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Escherichia_coli,42.647,Xin Fang MetaphlAN 2 Metagenomics,,0.0551147058823529,0.6032
4/3/12,Escherichia_unclassified,9.33,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eubacterium_eligens,2.387,Xin Fang MetaphlAN 2 Metagenomics,,0.939023529411765,4.6383
4/3/12,Eubacterium_hallii,0.289,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eubacterium_infirmum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eubacterium_limosum,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eubacterium_ramulus,0.103,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Eubacterium_rectale,0.311,Xin Fang MetaphlAN 2 Metagenomics,,3.05285588235294,21.8571
4/3/12,Eubacterium_siraeum,3.628,Xin Fang MetaphlAN 2 Metagenomics,,0.966767647058824,12.1935
4/3/12,Eubacterium_ventriosum,0.023,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Faecalibacterium_prausnitzii,3.109,Xin Fang MetaphlAN 2 Metagenomics,,2.95155,11.7871
4/3/12,Flavonifractor_plautii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Fusobacterium_nucleatum,0.046,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Fusobacterium_periodonticum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Fusobacterium_ulcerans,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Gemella_morbillorum,0.006,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Gordonibacter_pamelaeae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Granulicatella_adiacens,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Haemophilus_parainfluenzae,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Hafnia_alvei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Holdemania_filiformis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Holdemania_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Klebsiella_oxytoca,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Klebsiella_pneumoniae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Klebsiella_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_1_1_57FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_3_1_46FAA,0.974,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.017,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_5_1_57FAA,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_5_1_63FAA,0.061,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_7_1_58FAA,0.019,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lachnospiraceae_bacterium_8_1_57FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lactobacillus_acidophilus,0.004,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lactobacillus_casei_paracasei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lactobacillus_helveticus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lactococcus_lactis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Lactococcus_phage_P680,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Leuconostoc_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Marvinbryantia_formatexigens,0.006,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Methanobrevibacter_smithii,6.11,Xin Fang MetaphlAN 2 Metagenomics,,0.111332352941176,1.295
4/3/12,Methanobrevibacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Methanosphaera_stadtmanae,0.636,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Morganella_morganii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,0.000108823529411765,0.0004
4/3/12,Odoribacter_splanchnicus,0.072,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Oscillibacter_sp_KLE_1745,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Oscillibacter_unclassified,0.014,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Oxalobacter_formigenes,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pantoea_unclassified,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parabacteroides_distasonis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parabacteroides_goldsteinii,0.017,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parabacteroides_merdae,0.307,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parabacteroides_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parasutterella_excrementihominis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Parvimonas_micra,0.02,Xin Fang MetaphlAN 2 Metagenomics,,0.0172323529411765,0.0718
4/3/12,Parvimonas_unclassified,0.041,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pediococcus_acidilactici,0.009,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Peptoniphilus_harei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Peptoniphilus_lacrimalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Peptostreptococcaceae_noname_unclassified,0.007,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Peptostreptococcus_stomatis,0.004,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Porphyromonas_asaccharolytica,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Prevotella_timonensis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Providencia_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pseudoflavonifractor_capillosus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pseudomonas_aeruginosa,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pseudomonas_phage_F116,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Pseudomonas_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Roseburia_hominis,0.223,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Roseburia_intestinalis,0.338,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Roseburia_inulinivorans,0.967,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Roseburia_unclassified,0.128,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Rothia_mucilaginosa,0.015,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcaceae_bacterium_D16,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcus_bromii,3.161,Xin Fang MetaphlAN 2 Metagenomics,,1.85948235294118,9.6994
4/3/12,Ruminococcus_callidus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcus_lactaris,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcus_obeum,0.371,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcus_sp_5_1_39BFAA,0.992,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Ruminococcus_torques,0.766,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Shigella_sonnei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Solobacterium_moorei,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_anginosus,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_australis,0.047,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_constellatus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_parasanguinis,0.257,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_salivarius,0.289,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Streptococcus_thermophilus,0.576,Xin Fang MetaphlAN 2 Metagenomics,,0.0225911764705882,0.1446
4/3/12,Streptococcus_vestibularis,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Subdoligranulum_sp_4_3_54A2FAA,0.156,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Subdoligranulum_unclassified,2.539,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Sum of Metagenomics Relative Abundances,99.985,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Sutterella_wadsworthensis,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,T5likevirus_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Torque_teno_virus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Veillonella_atypica,0.044,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Veillonella_parvula,0.111,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,Veillonella_unclassified,0.084,Xin Fang MetaphlAN 2 Metagenomics,,,
4/3/12,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.09,16S,,,
4/3/12,p__Actinobacteria;f__Coriobacteriaceae;g__,0.58,16S,,,
4/3/12,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,2.1,16S,Bacteroides_uniformis,,
4/3/12,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,0.33,16S,,,
4/3/12,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.0,16S,,,
4/3/12,p__Bacteroidetes;f__Rikenellaceae;g__,0.63,16S,Alistipes_putredinis,,
4/3/12,p__Bacteroidetes;f__S24-7;g__,2.02,16S,,,
4/3/12,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.06,16S,,,
4/3/12,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],0.34,16S,,,
4/3/12,p__Cyanobacteria;f__;g__,0.0,16S,,,
4/3/12,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,4.5,16S,Methanobrevibacter_smithii,,
4/3/12,p__Firmicutes;f__;g__,2.23,16S,Clostridium_sp_L2_50,,
4/3/12,p__Firmicutes;f__Christensenellaceae;g__,0.03,16S,,,
4/3/12,p__Firmicutes;f__Clostridiaceae;g__,0.03,16S,,,
4/3/12,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.52,16S,,,
4/3/12,p__Firmicutes;f__Erysipelotrichaceae;g__,2.12,16S,,,
4/3/12,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.01,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__,8.87,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Blautia,4.26,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,0.06,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Dorea,0.38,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.98,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,1.21,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.83,16S,,,
4/3/12,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.58,16S,,,
4/3/12,p__Firmicutes;f__Ruminococcaceae;g__,8.35,16S,Subdoligranulum_unclassified,,
4/3/12,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,4.95,16S,Faecalibacterium_prausnitzii,,
4/3/12,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.16,16S,,,
4/3/12,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,4.63,16S,,,
4/3/12,p__Firmicutes;f__Veillonellaceae;g__Dialister,7.06,16S,,,
4/3/12,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.13,16S,,,
4/3/12,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.09,16S,,,
4/3/12,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.02,16S,,,
4/3/12,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.06,16S,,,
4/3/12,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.0,16S,Morganella_morganii,,
4/3/12,p__Proteobacteria;f__;g__,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.02,16S,,,
4/3/12,p__Proteobacteria;f__Burkholderiaceae;g__,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.06,16S,,,
4/3/12,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
4/3/12,p__Proteobacteria;f__Enterobacteriaceae;g__,38.41,16S,Escherichia_coli,,
4/3/12,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.0,16S,,,
4/3/12,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.01,16S,,,
4/3/12,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.0,16S,,,
4/3/12,p__Tenericutes;f__;g__,0.0,16S,,,
4/3/12,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,0.85,16S,Akkermansia_muciniphila,,
8/7/12,Adlercreutzia_equolifaciens,0.143,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Aeromonas_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Aggregatibacter_segnis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Aggregatibacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Akkermansia_muciniphila,3.842,Xin Fang MetaphlAN 2 Metagenomics,,0.984429411764706,8.439
8/7/12,Alistipes_finegoldii,0.007,Xin Fang MetaphlAN 2 Metagenomics,,1.15306764705882,10.7227
8/7/12,Alistipes_indistinctus,0.053,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_onderdonkii,0.952,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_putredinis,2.783,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_senegalensis,0.027,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_shahii,0.841,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_sp_AP11,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_sp_HGB5,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Alistipes_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Anaerococcus_vaginalis,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Anaerostipes_hadrus,0.558,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Anaerotruncus_colihominis,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Anaerotruncus_unclassified,0.039,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroidales_bacterium_ph8,0.946,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_caccae,0.346,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_cellulosilyticus,2.248,Xin Fang MetaphlAN 2 Metagenomics,,1.48938235294118,18.1811
8/7/12,Bacteroides_dorei,0.014,Xin Fang MetaphlAN 2 Metagenomics,,2.11637352941176,9.7387
8/7/12,Bacteroides_faecis,0.002,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_fragilis,0.071,Xin Fang MetaphlAN 2 Metagenomics,,0.905426470588236,4.1907
8/7/12,Bacteroides_intestinalis,2.724,Xin Fang MetaphlAN 2 Metagenomics,,0.630638235294118,6.4841
8/7/12,Bacteroides_nordii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_ovatus,0.558,Xin Fang MetaphlAN 2 Metagenomics,,4.23238823529412,41.7481
8/7/12,Bacteroides_pectinophilus,0.887,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_salyersiae,0.213,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_thetaiotaomicron,0.783,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bacteroides_uniformis,3.98,Xin Fang MetaphlAN 2 Metagenomics,,1.7114,4.2107
8/7/12,Bacteroides_vulgatus,4.649,Xin Fang MetaphlAN 2 Metagenomics,,6.05498529411765,26.5957
8/7/12,Bacteroides_xylanisolvens,0.043,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Barnesiella_intestinihominis,0.71,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bifidobacterium_animalis,0.248,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bifidobacterium_breve,0.047,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bifidobacterium_longum,0.018,Xin Fang MetaphlAN 2 Metagenomics,,0.108320588235294,1.2247
8/7/12,Bilophila_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Bilophila_wadsworthia,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Blautia_hydrogenotrophica,0.019,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Burkholderia_cenocepacia,0.009,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Burkholderia_unclassified,0.012,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Burkholderiales_bacterium_1_1_47,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,C2likevirus_unclassified,4.471,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Campylobacter_showae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Citrobacter_freundii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Citrobacter_unclassified,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridiaceae_bacterium_JC118,0.012,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridiales_bacterium_1_7_47FAA,0.012,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_asparagiforme,0.035,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_bartlettii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_bolteae,0.063,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_citroniae,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_hathewayi,0.092,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_innocuum,0.01,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_leptum,0.141,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_nexile,0.643,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_scindens,0.008,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_sp_L2_50,7.787,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Clostridium_symbiosum,0.01,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Collinsella_aerofaciens,1.281,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Coprobacillus_sp_29_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Coprobacter_fastidiosus,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Coprococcus_catus,0.198,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Coprococcus_comes,0.266,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Coprococcus_sp_ART55_1,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Desulfovibrio_desulfuricans,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Desulfovibrio_piger,0.26,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Dialister_invisus,0.986,Xin Fang MetaphlAN 2 Metagenomics,,2.16144117647059,27.0459
8/7/12,Dialister_succinatiphilus,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Dorea_formicigenerans,0.532,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Dorea_longicatena,2.775,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eggerthella_lenta,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eggerthella_unclassified,0.027,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eikenella_corrodens,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Enterobacter_cloacae,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Enterobacteria_phage_HK97,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Enterobacteriaceae_bacterium_9_2_54FAA,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Enterococcus_faecium,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Erysipelotrichaceae_bacterium_21_3,0.016,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Erysipelotrichaceae_bacterium_2_2_44A,0.015,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Erysipelotrichaceae_bacterium_6_1_45,0.031,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Escherichia_coli,12.841,Xin Fang MetaphlAN 2 Metagenomics,,0.0551147058823529,0.6032
8/7/12,Escherichia_unclassified,2.254,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eubacterium_eligens,1.537,Xin Fang MetaphlAN 2 Metagenomics,,0.939023529411765,4.6383
8/7/12,Eubacterium_hallii,1.933,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eubacterium_infirmum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eubacterium_limosum,0.001,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eubacterium_ramulus,0.325,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Eubacterium_rectale,1.583,Xin Fang MetaphlAN 2 Metagenomics,,3.05285588235294,21.8571
8/7/12,Eubacterium_siraeum,2.759,Xin Fang MetaphlAN 2 Metagenomics,,0.966767647058824,12.1935
8/7/12,Eubacterium_ventriosum,0.068,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Faecalibacterium_prausnitzii,4.231,Xin Fang MetaphlAN 2 Metagenomics,,2.95155,11.7871
8/7/12,Flavonifractor_plautii,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Fusobacterium_nucleatum,0.008,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Fusobacterium_periodonticum,0.0,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Fusobacterium_ulcerans,0.003,Xin Fang MetaphlAN 2 Metagenomics,,,
8/7/12,Gemella_morbillorum,0.005,Xin Fang MetaphlAN 2 Metagenomics,,,
